,original,predict,last_x,direction,diff
506,235.08999999999997,235.15118,235.52000000000004,True,0.0
507,236.49,235.40407,236.02,False,-0.0026096602272517064
508,236.27999999999997,236.27518,236.88,True,0.0
509,236.44,235.5303,235.46,True,0.0
510,236.74,236.07349,236.64,False,-0.002393989485610997
511,237.11,236.1635,236.66999999999996,False,-0.0021401194709733877
512,236.47000000000003,237.40158,238.39,True,0.0
513,239.78,237.89508,239.56,False,-0.0069499058006084165
514,238.27000000000004,237.66959,238.17,False,-0.002101078298523586
515,238.42,237.26654,237.50000000000003,False,-0.0009829872532895931
516,237.70999999999998,237.05997,237.35999999999999,False,-0.0012640417887780596
517,237.00000000000003,236.85445,237.34000000000003,True,0.0
518,236.56,236.52943,236.69999999999996,True,0.0
519,236.86,237.04057,237.97000000000003,True,0.0
520,237.68999999999997,236.9668,237.61999999999998,False,-0.0027489400092583797
521,237.81,236.7877,237.18,False,-0.0016539992083083282
522,236.9,237.01033,237.56,True,0.0
523,238.94999999999996,237.95534,239.11,True,0.0
524,238.48,237.5891,237.75,False,-0.0006767778366522082
525,237.02999999999997,237.4945,237.02999999999997,False,-0.001959696392598099
526,236.77,237.04657,237.47000000000003,True,0.0
527,233.73,234.39888,233.77,False,-0.0026901655682200548
528,234.28,233.59183,234.0,False,-0.001744327382144765
529,234.03,233.95564,234.38,True,0.0
530,233.86000000000004,232.32433,231.93,True,0.0
531,233.62000000000003,233.23207,233.27,False,-0.0001625973213377105
532,235.32,234.32722,234.99,False,-0.002820440310458728
533,235.53999999999996,235.30896,235.47000000000003,False,-0.000683908944080041
534,236.29,235.80927,235.90000000000003,False,-0.0003846327396408821
535,235.74,236.00829,235.80000000000004,False,-0.0008833143446178867
536,235.33,235.12012,235.0,True,0.0
537,235.48,235.6736,236.26,True,0.0
538,234.78,234.80423,234.94,True,0.0
