,original,predict,last_x,direction,diff,,,,
3508,293.2,289.10907,293.4,TRUE,0.000%,4.09093,1.39%,,
3509,292.27,289.85458,291.7,FALSE,-0.633%,2.41542,0.83%,,
3510,290.11,289.57547,289.48,TRUE,0.000%,0.53453,0.18%,,
3511,292.38,290.28845,292.3,FALSE,-0.688%,2.09155,0.72%,,
3512,290.38,290.34634,291.41,TRUE,0.000%,0.03366,0.01%,,
3513,290.39,290.2539,291.49,TRUE,0.000%,0.1361,0.05%,,
3514,294.47,290.94183,295.44,TRUE,0.000%,3.52817,1.19%,,
3515,296.28,295.48804,298.29,TRUE,0.000%,0.79196,0.27%,,
3516,299.01,296.6352,299.3,TRUE,0.000%,2.3748,0.79%,,
3517,299.62,299.30444,301.87,TRUE,0.000%,0.31556,0.10%,,
3518,303.46,300.05426,302.22,FALSE,-0.717%,3.40574,1.13%,,
3519,303.85,300.64862,304.07,TRUE,0.000%,3.20138,1.05%,,
3520,304.28,301.3198,304.33,TRUE,0.000%,2.9602,0.97%,,
3521,305.52,303.3836,305.71,TRUE,0.000%,2.1364,0.70%,,
3522,307.25,304.05524,306.76,FALSE,-0.882%,3.19476,1.04%,,
3523,308.29,306.8834,308.07,FALSE,-0.385%,1.4066,0.46%,,
3524,301.31,304.39294,299.21,TRUE,0.000%,-3.08294,-1.03%,,
3525,302.52,303.8879,300.81,TRUE,0.000%,-1.3679,-0.45%,,
3526,301.85,304.95206,303.08,FALSE,-0.618%,-3.10206,-1.02%,,
3527,304.04,303.91425,306.37,TRUE,0.000%,0.12575,0.04%,,
3528,307.29,304.04034,307.7,TRUE,0.000%,3.24966,1.06%,,
3529,308.98,306.65964,310.63,TRUE,0.000%,2.32036,0.75%,,
3530,311,308.91492,311.66,TRUE,0.000%,2.08508,0.67%,,
3531,310.06,307.5661,306.46,TRUE,0.000%,2.4939,0.81%,,
3532,308.92,309.64694,309.85,TRUE,0.000%,-0.72694,-0.23%,,
3533,309.76,308.64368,309.81,TRUE,0.000%,1.11632,0.36%,,
3534,308.2,307.8707,308.47,TRUE,0.000%,0.3293,0.11%,,
3535,309.56,309.17484,312.25,TRUE,0.000%,0.38516,0.12%,,
3536,312.68,310.2565,314.05,TRUE,0.000%,2.4235,0.77%,,
3537,312.96,311.64728,314.16,TRUE,0.000%,1.31272,0.42%,,
3538,312.97,311.7198,312.87,FALSE,-0.368%,1.2502,0.40%,,
3539,313.74,313.84494,315.11,TRUE,0.000%,-0.10494,-0.03%,,
3540,309.31,310.8429,308.29,TRUE,0.000%,-1.5329,-0.50%,,
3541,311.86,308.50687,307,TRUE,0.000%,3.35313,1.09%,,
3542,307.54,310.27573,310.28,TRUE,0.000%,-2.73573,-0.88%,,
3543,314.98,312.1764,317.34,TRUE,0.000%,2.8036,0.88%,,
3544,319.03,313.35052,315.98,FALSE,-0.832%,5.67948,1.80%,,
3545,314.42,314.68146,314.46,FALSE,-0.070%,-0.26146,-0.08%,,
3546,313.92,313.13736,314.19,TRUE,0.000%,0.78264,0.25%,,
3547,316.04,314.16187,316.5,TRUE,0.000%,1.87813,0.59%,,
3548,314.35,313.71014,314.13,FALSE,-0.134%,0.63986,0.20%,,
3549,311.86,312.06345,314.25,TRUE,0.000%,-0.20345,-0.06%,,
3550,316.41,314.49646,320.14,TRUE,0.000%,1.91354,0.60%,,
3551,323.77,319.63467,325.15,TRUE,0.000%,4.13533,1.27%,,
3552,326.36,322.58582,325.29,FALSE,-0.831%,3.77418,1.16%,,
3553,325.42,325.44247,328.91,TRUE,0.000%,-0.02247,-0.01%,,
3554,328.11,325.1644,328.85,TRUE,0.000%,2.9456,0.90%,,
3555,328.59,325.8928,326.26,FALSE,-0.113%,2.6972,0.83%,,
3556,319.43,322.5877,320.67,FALSE,-0.598%,-3.1577,-0.98%,,
3557,321.32,318.24637,319.58,FALSE,-0.417%,3.07363,0.96%,,
3558,314.56,317.9419,318.11,TRUE,0.000%,-3.3819,-1.06%,,
3559,322.42,320.06125,325.48,TRUE,0.000%,2.35875,0.72%,,
3560,327.68,324.0099,329.82,TRUE,0.000%,3.6701,1.11%,,
3561,326.38,324.2883,327.82,TRUE,0.000%,2.0917,0.64%,,
3562,330.24,327.47455,331.22,TRUE,0.000%,2.76545,0.83%,,
3563,331.36,330.09195,333.1,TRUE,0.000%,1.26805,0.38%,,
3564,333.58,330.53464,332.62,FALSE,-0.627%,3.04536,0.92%,,
3565,333.51,331.66077,334.99,TRUE,0.000%,1.84923,0.55%,,
3566,332.75,331.58893,334.33,TRUE,0.000%,1.16107,0.35%,,
3567,334.58,332.38177,333.71,FALSE,-0.398%,2.19823,0.66%,,
3568,336.45,334.82053,337.27,TRUE,0.000%,1.62947,0.48%,,
3569,335.54,333.4209,332.47,TRUE,0.000%,2.1191,0.64%,,
3570,333.93,330.14902,330.23,FALSE,-0.025%,3.78098,1.14%,,
3571,332.47,332.77942,333.86,TRUE,0.000%,-0.30942,-0.09%,,
3572,331.02,328.25845,326.5,TRUE,0.000%,2.76155,0.85%,,
3573,322.44,322.76944,317,TRUE,0.000%,-0.32944,-0.10%,,
3574,321.48,320.68533,318.74,TRUE,0.000%,0.79467,0.25%,,
3575,324.13,321.8079,321.39,TRUE,0.000%,2.3221,0.72%,,
3576,312.83,319.2001,315.85,FALSE,-1.061%,-6.3701,-2.02%,,
3577,314.14,317.06204,319.27,TRUE,0.000%,-2.92204,-0.92%,,
3578,323.59,320.47928,324.25,TRUE,0.000%,3.11072,0.96%,,
3579,318.4,318.6026,317.27,TRUE,0.000%,-0.2026,-0.06%,,
3580,309.16,313.19077,308.78,TRUE,0.000%,-4.03077,-1.31%,,
3581,304.1,308.22296,306.795,FALSE,-0.465%,-4.12296,-1.34%,,
3582,308.68,307.39426,308.12,FALSE,-0.236%,1.28574,0.42%,,
3583,299.94,308.38214,307.47,FALSE,-0.297%,-8.44214,-2.75%,,
3584,311.77,310.35803,316.16,TRUE,0.000%,1.41197,0.45%,,
3585,310.88,311.27786,315.77,TRUE,0.000%,-0.39786,-0.13%,,
3586,318.04,310.09833,313.86,FALSE,-1.199%,7.94167,2.53%,,
3587,315.46,314.46417,315.79,TRUE,0.000%,0.99583,0.32%,,
3588,318.83,318.1231,321.09,TRUE,0.000%,0.7069,0.22%,,
3589,320.58,317.7921,317.45,TRUE,0.000%,2.7879,0.88%,,
3590,321.9,317.9158,316.87,TRUE,0.000%,3.9842,1.26%,,
3591,312.04,317.89478,311.87,TRUE,0.000%,-5.85478,-1.88%,,
3592,313.14,315.98102,315.21,FALSE,-0.245%,-2.84102,-0.90%,,
3593,318.61,316.01746,319.73,TRUE,0.000%,2.59254,0.81%,,
3594,317.22,317.23633,318.63,TRUE,0.000%,-0.01633,-0.01%,,
3595,311.87,312.152,309.968,TRUE,0.000%,-0.282,-0.09%,,
3596,311.33,312.34323,311.11,TRUE,0.000%,-1.01323,-0.33%,,
3597,316,313.6439,315.45,FALSE,-0.573%,2.3561,0.75%,,
3598,315.91,313.52338,313.89,FALSE,-0.117%,2.38662,0.76%,,
3599,314.32,315.77374,316.16,TRUE,0.000%,-1.45374,-0.46%,,
3600,319.13,317.81552,323.07,TRUE,0.000%,1.31448,0.41%,,
3601,324.57,320.96912,327.13,TRUE,0.000%,3.60088,1.10%,,
3602,331.05,326.23825,330.73,FALSE,-1.358%,4.81175,1.45%,,
3603,330.82,327.64206,330.33,FALSE,-0.814%,3.17794,0.96%,,
3604,331.62,328.96573,334.56,TRUE,0.000%,2.65427,0.79%,,
3605,335.08,330.71213,333.68,FALSE,-0.889%,4.36787,1.31%,,
3606,337.11,332.62103,336.04,FALSE,-1.017%,4.48897,1.34%,,
3607,336.67,333.67554,338.24,TRUE,0.000%,2.99446,0.89%,,
3608,340.6,337.2535,340.85,TRUE,0.000%,3.3465,0.98%,,
3609,336.51,337.7805,339.47,TRUE,0.000%,-1.2705,-0.37%,,
3610,341.61,338.23596,342.15,TRUE,0.000%,3.37404,0.99%,,
3611,342.01,339.3306,340.39,FALSE,-0.311%,2.6794,0.79%,,
3612,338.88,337.64606,338.2,FALSE,-0.164%,1.23394,0.36%,,
3613,336.41,335.94357,335.09,TRUE,0.000%,0.46643,0.14%,,
3614,339.29,336.96173,338.89,FALSE,-0.569%,2.32827,0.69%,,
3615,335.2,336.2451,335.85,FALSE,-0.118%,-1.0451,-0.31%,,
3616,339.42,336.52887,339.67,TRUE,0.000%,2.89113,0.85%,,
3617,341.63,339.6648,341.93,TRUE,0.000%,1.9652,0.57%,,
3618,340.15,339.64722,339.81,FALSE,-0.048%,0.50278,0.15%,,
3619,339,341.12997,342.37,TRUE,0.000%,-2.12997,-0.62%,,
3620,340.22,339.05243,337.7,TRUE,0.000%,1.16757,0.35%,,
3621,337.99,339.9131,339.23,FALSE,-0.201%,-1.9231,-0.57%,,
3622,336.19,335.26163,333.56,TRUE,0.000%,0.92837,0.28%,,
3623,330.14,334.63794,332.25,FALSE,-0.719%,-4.49794,-1.35%,,
3624,329.03,332.4804,328.76,TRUE,0.000%,-3.4504,-1.05%,,
3625,331.51,335.5057,334.37,FALSE,-0.340%,-3.9957,-1.19%,,
3626,334.2,334.2173,332.78,TRUE,0.000%,-0.0173,-0.01%,,
3627,325.76,326.8608,319.7,TRUE,0.000%,-1.1008,-0.34%,,
3628,325.31,325.33896,320.23,TRUE,0.000%,-0.02896,-0.01%,,
3629,316.89,324.32346,319.92,FALSE,-1.376%,-7.43346,-2.32%,,
3630,319.34,321.22372,322.6,TRUE,0.000%,-1.88372,-0.58%,,
3631,326.39,321.2627,324.63,FALSE,-1.037%,5.1273,1.58%,,
3632,324.41,323.26575,325.39,TRUE,0.000%,1.14425,0.35%,,
3633,322.22,318.87802,316.66,TRUE,0.000%,3.34198,1.06%,,
3634,322.59,322.3205,324.12,TRUE,0.000%,0.2695,0.08%,,
3635,328.83,326.77524,330.43,TRUE,0.000%,2.05476,0.62%,,
3636,327.01,327.6621,329.37,TRUE,0.000%,-0.6521,-0.20%,,
3637,332.51,329.19998,334.07,TRUE,0.000%,3.31002,0.99%,,
3638,332.97,332.1147,333.66,TRUE,0.000%,0.8553,0.26%,,
3639,334.13,333.03458,333.67,FALSE,-0.190%,1.09542,0.33%,,
3640,332.88,332.27713,334.12,TRUE,0.000%,0.60287,0.18%,,
3641,333.93,333.83545,335.3,TRUE,0.000%,0.09455,0.03%,,
3642,332.82,332.9725,333.25,TRUE,0.000%,-0.1525,-0.05%,,
3643,333.47,331.47952,330.55,TRUE,0.000%,1.99048,0.60%,,
3644,330,331.52673,331.85,TRUE,0.000%,-1.52673,-0.46%,,
3645,335.6,331.9035,335.05,FALSE,-0.939%,3.6965,1.10%,,
3646,336.6,334.70825,338.395,TRUE,0.000%,1.89175,0.56%,,
3647,336.76,336.69302,338.17,TRUE,0.000%,0.06698,0.02%,,
3648,336.84,335.7876,337.19,TRUE,0.000%,1.0524,0.31%,,
3649,340.35,337.36874,340.36,TRUE,0.000%,2.98126,0.88%,,
3650,341.24,339.7028,341.68,TRUE,0.000%,1.5372,0.45%,,
3651,344.51,341.06958,344.15,FALSE,-0.895%,3.44042,1.00%,,
3652,342.26,341.85016,342.74,TRUE,0.000%,0.40984,0.12%,,
3653,341.01,339.7451,339.97,FALSE,-0.066%,1.2649,0.37%,,
3654,345.34,341.79288,343.63,FALSE,-0.535%,3.54712,1.03%,,
3655,342.63,343.01126,342.43,TRUE,0.000%,-0.38126,-0.11%,,
3656,344.36,341.26428,344.15,FALSE,-0.839%,3.09572,0.90%,,
3657,347.57,344.03775,347.51,FALSE,-0.999%,3.53225,1.02%,,
3658,347.74,346.9324,349.73,TRUE,0.000%,0.8076,0.23%,,
3659,349.89,347.49252,350.47,TRUE,0.000%,2.39748,0.68%,,
3660,349.46,348.24753,350.78,TRUE,0.000%,1.21247,0.35%,,
3661,353.71,350.69543,353.53,FALSE,-0.802%,3.01457,0.85%,,
3662,354.99,352.43988,354.83,FALSE,-0.674%,2.55012,0.72%,,
3663,354.43,352.97205,354.07,FALSE,-0.310%,1.45795,0.41%,,
3664,354.57,353.66443,356.52,TRUE,0.000%,0.90557,0.25%,,
3665,358.64,355.2653,359.26,TRUE,0.000%,3.3747,0.94%,,
3666,360.19,358.36975,362.45,TRUE,0.000%,1.82025,0.50%,,
3667,360.95,355.044,355.74,FALSE,-0.196%,5.906,1.66%,,
3668,358.77,357.17047,358.17,FALSE,-0.279%,1.59953,0.45%,,
3669,361.01,359.3214,362.45,TRUE,0.000%,1.6886,0.47%,,
3670,362.42,359.84085,362.03,FALSE,-0.605%,2.57915,0.71%,,
3671,362.42,361.51614,364.83,TRUE,0.000%,0.90386,0.25%,,
3672,363.07,361.3943,362.98,FALSE,-0.437%,1.6757,0.46%,,
3673,360.52,360.88574,361.4,TRUE,0.000%,-0.36574,-0.10%,,
3674,357.6,357.0407,354.05,TRUE,0.000%,0.5593,0.16%,,
3675,354.67,356.65533,355.63,FALSE,-0.288%,-1.98533,-0.56%,,
3676,358.79,356.42813,358.35,FALSE,-0.536%,2.36187,0.66%,,
3677,361.56,359.14557,361.77,TRUE,0.000%,2.41443,0.67%,,
3678,363.95,361.58765,365.31,TRUE,0.000%,2.36235,0.65%,,
3679,368.2,364.00208,367.49,FALSE,-0.949%,4.19792,1.14%,,
3680,368.49,366.45438,368.22,FALSE,-0.480%,2.03562,0.55%,,
3681,364.43,366.08054,365.6,FALSE,-0.131%,-1.65054,-0.45%,,
3682,365.83,364.5838,365.25,FALSE,-0.182%,1.2462,0.34%,,
3683,366.48,363.2878,362.44,TRUE,0.000%,3.1922,0.88%,,
3684,364.57,364.84787,366.28,TRUE,0.000%,-0.27787,-0.08%,,
3685,364.6,363.5735,365.28,TRUE,0.000%,1.0265,0.28%,,
3686,366.81,364.57944,366.77,FALSE,-0.597%,2.23056,0.61%,,
3687,367.34,365.89746,368.18,TRUE,0.000%,1.44254,0.39%,,
3688,369.67,366.35214,368.37,FALSE,-0.548%,3.31786,0.90%,,
3689,368.05,367.23697,368.52,TRUE,0.000%,0.81303,0.22%,,
3690,368.73,366.94385,369.26,TRUE,0.000%,1.78615,0.48%,,
3691,366.84,366.80786,368.14,TRUE,0.000%,0.03214,0.01%,,
3692,366.21,364.2872,365.69,FALSE,-0.384%,1.9228,0.53%,,
3693,367.53,364.9392,367.89,TRUE,0.000%,2.5908,0.70%,,
3694,368.82,365.40814,367.67,FALSE,-0.615%,3.41186,0.93%,,
3695,368.98,365.43805,366.15,FALSE,-0.194%,3.54195,0.97%,,
3696,365.73,364.7779,365.18,FALSE,-0.110%,0.9521,0.26%,,
3697,362.21,361.07718,360.22,TRUE,0.000%,1.13282,0.31%,,
3698,363.96,362.74603,365.06,TRUE,0.000%,1.21397,0.33%,,
3699,367.73,364.8778,368.8,TRUE,0.000%,2.8522,0.77%,,
3700,373.23,368.85013,373.84,TRUE,0.000%,4.37987,1.17%,,
3701,374.37,372.07965,374.63,TRUE,0.000%,2.29035,0.61%,,
3702,374.8,372.96768,373.92,FALSE,-0.255%,1.83232,0.49%,,
3703,372.42,372.87894,373.07,TRUE,0.000%,-0.45894,-0.12%,,
3704,376.04,373.74463,376.85,TRUE,0.000%,2.29537,0.61%,,
3705,380.26,375.63797,380.51,TRUE,0.000%,4.62203,1.21%,,
3706,379.95,376.80307,381.04,TRUE,0.000%,3.14693,0.83%,,
3707,380.58,377.9432,381.97,TRUE,0.000%,2.6368,0.69%,,
3708,380.4,377.47607,379.22,FALSE,-0.460%,2.92393,0.77%,,
3709,381.57,379.36243,381.68,TRUE,0.000%,2.20757,0.58%,,
3710,382.11,379.23007,381.93,FALSE,-0.707%,2.87993,0.75%,,
3711,380.78,378.79926,381.01,TRUE,0.000%,1.98074,0.52%,,
3712,379.47,378.97827,381.23,TRUE,0.000%,0.49173,0.13%,,
3713,376.59,377.27292,378.99,TRUE,0.000%,-0.68292,-0.18%,,
3714,376.33,375.68637,377.86,TRUE,0.000%,0.64363,0.17%,,
3715,375.26,373.91592,375.73,TRUE,0.000%,1.34408,0.36%,,
3716,378.05,374.23264,376.68,FALSE,-0.650%,3.81736,1.01%,,
3717,378.31,376.24484,377.82,FALSE,-0.417%,2.06516,0.55%,,
3718,373.83,370.4377,367.46,TRUE,0.000%,3.3923,0.92%,,
3719,365.7,370.01373,367.58,FALSE,-0.662%,-4.31373,-1.17%,,
3720,366.15,366.4291,367.09,TRUE,0.000%,-0.2791,-0.08%,,
3721,369.57,367.61578,370.76,TRUE,0.000%,1.95422,0.53%,,
3722,372.98,367.1092,370.65,FALSE,-0.955%,5.8708,1.58%,,
3723,373.33,368.9511,370.2,FALSE,-0.337%,4.3789,1.18%,,
3724,370.35,367.6598,365.67,TRUE,0.000%,2.6902,0.74%,,
3725,359.87,364.87756,361.17,FALSE,-1.027%,-5.00756,-1.39%,,
3726,359.28,361.05453,360.97,FALSE,-0.023%,-1.77453,-0.49%,,
3727,357.96,357.87646,358.6,TRUE,0.000%,0.08354,0.02%,,
3728,360.18,356.4069,358.52,FALSE,-0.589%,3.7731,1.05%,,
3729,352.62,356.40408,353.71,FALSE,-0.762%,-3.78408,-1.07%,,
3730,357.38,354.89862,354.08,TRUE,0.000%,2.48138,0.70%,,
3731,359.67,359.6819,362.8,TRUE,0.000%,-0.0119,0.00%,,
3732,362.97,360.06165,364.08,TRUE,0.000%,2.90835,0.80%,,
3733,361.16,359.85522,359.58,TRUE,0.000%,1.30478,0.36%,,
3734,358.39,360.5101,359.88,FALSE,-0.175%,-2.1201,-0.59%,,
3735,357.14,360.55573,359.51,FALSE,-0.291%,-3.41573,-0.95%,,
3736,360,361.34067,363.69,TRUE,0.000%,-1.34067,-0.37%,,
3737,366.63,363.29645,367.88,TRUE,0.000%,3.33355,0.91%,,
3738,368.94,364.94943,367.61,FALSE,-0.724%,3.99057,1.09%,,
3739,372.65,368.98816,373.75,TRUE,0.000%,3.66184,0.98%,,
3740,375.47,372.4523,375.94,TRUE,0.000%,3.0177,0.80%,,
3741,374.98,373.3749,374.16,FALSE,-0.210%,1.6051,0.43%,,
3742,377.27,373.85757,375.98,FALSE,-0.565%,3.41243,0.91%,,
3743,374.1,374.5377,375.56,TRUE,0.000%,-0.4377,-0.12%,,
3744,377.93,376.37408,380.23,TRUE,0.000%,1.55592,0.41%,,
3745,379.12,376.48685,379.58,TRUE,0.000%,2.63315,0.69%,,
3746,380,377.9621,381.95,TRUE,0.000%,2.0379,0.53%,,
3747,384.22,379.4737,381.06,FALSE,-0.416%,4.7463,1.25%,,
3748,386.11,382.2939,386.56,TRUE,0.000%,3.8161,0.99%,,
3749,387.43,383.30185,386.8,FALSE,-0.904%,4.12815,1.07%,,
3750,389.05,386.32986,389.55,TRUE,0.000%,2.72014,0.70%,,
3751,393.18,390.14426,394.48,TRUE,0.000%,3.03574,0.77%,,
3752,398.22,394.89682,400.04,TRUE,0.000%,3.32318,0.83%,,
3753,398.6,395.85077,398.57,FALSE,-0.682%,2.74923,0.69%,,
3754,398.06,396.0403,399.16,TRUE,0.000%,2.0197,0.51%,,
3755,395.32,393.96228,392.47,TRUE,0.000%,1.35772,0.35%,,
3756,389.51,393.63388,392.57,FALSE,-0.271%,-4.12388,-1.05%,,
3757,390.59,391.24564,391.77,TRUE,0.000%,-0.65564,-0.17%,,
3758,394.7,392.68768,395.91,TRUE,0.000%,2.01232,0.51%,,
3759,394.61,391.98993,393.86,FALSE,-0.475%,2.62007,0.67%,,
3760,397.42,394.56335,397.75,TRUE,0.000%,2.85665,0.72%,,
3761,397.63,397.98026,399.73,TRUE,0.000%,-0.35026,-0.09%,,
3762,401.75,401.20352,403.43,TRUE,0.000%,0.54648,0.14%,,
3763,403.99,403.7966,405.57,TRUE,0.000%,0.1934,0.05%,,
3764,399.3,400.87003,398.11,TRUE,0.000%,-1.57003,-0.39%,,
3765,397.48,397.5784,394.93,TRUE,0.000%,-0.0984,-0.02%,,
3766,398.76,397.09406,396.11,TRUE,0.000%,1.66594,0.42%,,
3767,391.2,397.13208,395.89,FALSE,-0.314%,-5.93208,-1.50%,,
3768,399.69,395.0736,398.78,FALSE,-0.929%,4.6164,1.16%,,
3769,393.82,397.52377,398.28,TRUE,0.000%,-3.70377,-0.93%,,
3770,387.12,389.64563,385.8,TRUE,0.000%,-2.52563,-0.65%,,
3771,389.91,390.80188,391.31,TRUE,0.000%,-0.89188,-0.23%,,
3772,383.13,387.54517,383.63,FALSE,-1.021%,-4.41517,-1.15%,,
3773,386.2,388.91196,393.03,TRUE,0.000%,-2.71196,-0.69%,,
3774,397.83,390.40445,398.17,TRUE,0.000%,7.42555,1.86%,,
3775,399.61,395.8664,398.35,FALSE,-0.623%,3.7436,0.94%,,
3776,393.73,395.24332,396.62,TRUE,0.000%,-1.51332,-0.38%,,
3777,398.01,395.02283,398,FALSE,-0.748%,2.98717,0.75%,,
3778,392.26,390.8497,387.3,TRUE,0.000%,1.4103,0.36%,,
3779,388.2,387.84424,387.94,FALSE,-0.025%,0.35576,0.09%,,
3780,397.05,392.2508,398.04,TRUE,0.000%,4.7992,1.21%,,
3781,386.84,388.57642,383.33,TRUE,0.000%,-1.73642,-0.45%,,
3782,384.91,383.79276,379.565,TRUE,0.000%,1.11724,0.29%,,
3783,380.69,384.6378,384.05,FALSE,-0.153%,-3.9478,-1.03%,,
3784,389.21,385.6853,388.91,FALSE,-0.829%,3.5247,0.91%,,
3785,393.95,388.6679,394.31,TRUE,0.000%,5.2821,1.34%,,
3786,396.92,393.23654,398.25,TRUE,0.000%,3.68346,0.92%,,
3787,403.48,399.62836,404.4,TRUE,0.000%,3.85164,0.95%,,
3788,401.61,399.31726,401.75,TRUE,0.000%,2.29274,0.57%,,
3789,401.55,400.64865,401.33,FALSE,-0.170%,0.90135,0.22%,,
3790,400.35,399.89645,399.66,TRUE,0.000%,0.45355,0.11%,,
3791,397.85,397.92114,399.05,TRUE,0.000%,-0.07114,-0.02%,,
3792,401.68,399.2008,402.24,TRUE,0.000%,2.4792,0.62%,,
3793,396.47,396.05478,394.74,TRUE,0.000%,0.41522,0.11%,,
3794,384.29,387.93137,382.42,TRUE,0.000%,-3.64137,-0.95%,,
3795,384.02,386.03506,384.03,FALSE,-0.522%,-2.01506,-0.52%,,
3796,379.86,380.0879,374.82,TRUE,0.000%,-0.2279,-0.06%,,
3797,380.11,380.74527,379.355,TRUE,0.000%,-0.63527,-0.17%,,
3798,385.82,383.68686,388.46,TRUE,0.000%,2.13314,0.55%,,
3799,387.35,385.39902,388.77,TRUE,0.000%,1.95098,0.50%,,
3800,377.66,380.09125,375.07,TRUE,0.000%,-2.43125,-0.65%,,
3801,380.01,375.33255,374.04,TRUE,0.000%,4.67745,1.25%,,
3802,370.55,374.3249,372.15,FALSE,-0.584%,-3.7749,-1.01%,,
3803,366.48,371.5467,369.79,FALSE,-0.475%,-5.0667,-1.37%,,
3804,361.72,364.65155,359.47,TRUE,0.000%,-2.93155,-0.82%,,
3805,351.69,357.51862,345.905,TRUE,0.000%,-5.82862,-1.69%,,
3806,353.3,353.9438,346.67,TRUE,0.000%,-0.6438,-0.19%,,
3807,345.11,353.32095,352.91,FALSE,-0.116%,-8.21095,-2.33%,,
3808,344.57,349.06458,349.4,TRUE,0.000%,-4.49458,-1.29%,,
3809,341.1,346.13522,343.03,FALSE,-0.905%,-5.03522,-1.47%,,
3810,351.8,347.86002,353.2,TRUE,0.000%,3.93998,1.12%,,
3811,363.05,356.98053,364.43,TRUE,0.000%,6.06947,1.67%,,
3812,365.52,362.2829,369.76,TRUE,0.000%,3.2371,0.88%,,
3813,368.49,359.15744,358.53,TRUE,0.000%,9.33256,2.60%,,
3814,353.55,359.00415,354.08,FALSE,-1.391%,-5.45415,-1.54%,,
3815,358.01,358.45316,358.62,TRUE,0.000%,-0.44316,-0.12%,,
3816,355.13,357.48846,353.96,TRUE,0.000%,-2.35846,-0.67%,,
3817,359.12,359.73926,363.76,TRUE,0.000%,-0.61926,-0.17%,,
3818,366.73,358.33783,359.52,FALSE,-0.329%,8.39217,2.33%,,
3819,358.43,359.24393,358.43,FALSE,-0.227%,-0.81393,-0.23%,,
3820,347.06,353.6408,346.49,TRUE,0.000%,-6.5808,-1.90%,,
3821,347.49,350.41452,352.91,TRUE,0.000%,-2.92452,-0.83%,,
3822,356.13,350.4351,353.82,FALSE,-0.957%,5.6949,1.61%,,
3823,356.04,353.97366,352.74,TRUE,0.000%,2.06634,0.59%,,
3824,345.45,350.7627,346.41,FALSE,-1.257%,-5.3127,-1.53%,,
3825,341.51,344.83304,338.49,TRUE,0.000%,-3.32304,-0.98%,,
3826,338.08,343.43524,341.32,FALSE,-0.620%,-5.35524,-1.57%,,
3827,329.42,331.1309,318.84,TRUE,0.000%,-1.7109,-0.54%,,
3828,340.49,336.57666,341.31,TRUE,0.000%,3.91334,1.15%,,
3829,345.77,339.5307,342.51,FALSE,-0.870%,6.2393,1.82%,,
3830,346.8,344.10583,345.75,FALSE,-0.476%,2.69417,0.78%,,
3831,341.49,345.38962,343.08,FALSE,-0.673%,-3.89962,-1.14%,,
3832,347.22,346.15845,349.93,TRUE,0.000%,1.06155,0.30%,,
3833,342.26,342.3377,339.84,TRUE,0.000%,-0.0777,-0.02%,,
3834,337.3,340.0162,337.29,TRUE,0.000%,-2.7162,-0.81%,,
3835,324.86,333.1283,324.05,TRUE,0.000%,-8.2683,-2.55%,,
3836,323.35,332.27322,331.75,FALSE,-0.158%,-8.92322,-2.69%,,
3837,334.99,329.4133,330.82,FALSE,-0.425%,5.5767,1.69%,,
3838,331.27,330.3514,334.32,TRUE,0.000%,0.9186,0.27%,,
3839,324.4,324.95612,323.13,TRUE,0.000%,-0.55612,-0.17%,,
3840,318.17,323.77222,320.88,FALSE,-0.901%,-5.60222,-1.75%,,
3841,328.15,327.62463,332.17,TRUE,0.000%,0.52537,0.16%,,
3842,340.32,332.05408,338.37,FALSE,-1.867%,8.26592,2.44%,,
3843,344.44,338.2523,342.74,FALSE,-1.309%,6.1877,1.81%,,
3844,351.49,343.03702,350.2,FALSE,-2.045%,8.45298,2.41%,,
3845,350.08,347.30862,350.59,TRUE,0.000%,2.77138,0.79%,,
3846,356.96,350.34238,354.01,FALSE,-1.036%,6.61762,1.87%,,
3847,351.83,352.69708,353.8,TRUE,0.000%,-0.86708,-0.25%,,
3848,359.65,352.58545,359.59,FALSE,-1.948%,7.06455,1.96%,,
3849,359.35,354.87164,359.34,FALSE,-1.243%,4.47836,1.25%,,
3850,364.91,358.4441,368.9,TRUE,0.000%,6.4659,1.75%,,
3851,371.19,361.0753,369.275,FALSE,-2.220%,10.1147,2.74%,,
3852,367.09,363.47812,367.24,TRUE,0.000%,3.61188,0.98%,,
3853,362.54,364.14142,362.81,FALSE,-0.367%,-1.60142,-0.44%,,
3854,361.85,361.32944,362.71,TRUE,0.000%,0.52056,0.14%,,
3855,369.3,363.83917,367.81,FALSE,-1.080%,5.46083,1.48%,,
3856,361.1,358.79294,355.65,TRUE,0.000%,2.30706,0.65%,,
3857,353.26,356.94156,352.24,TRUE,0.000%,-3.68156,-1.05%,,
3858,354.1,355.51733,352.32,TRUE,0.000%,-1.41733,-0.40%,,
3859,349.15,351.56793,344.81,TRUE,0.000%,-2.41793,-0.70%,,
3860,340.89,347.6531,345.76,FALSE,-0.548%,-6.7631,-1.96%,,
3861,339.45,341.5769,339.8,FALSE,-0.523%,-2.1269,-0.63%,,
3862,346.35,344.95694,346.44,TRUE,0.000%,1.39306,0.40%,,
3863,338.43,342.08563,337.35,TRUE,0.000%,-3.65563,-1.08%,,
3864,338.69,341.4881,338.03,TRUE,0.000%,-2.7981,-0.83%,,
3865,346.26,346.55673,347.09,TRUE,0.000%,-0.29673,-0.09%,,
3866,341.21,346.3452,345.19,FALSE,-0.335%,-5.1352,-1.49%,,
